,Price,year,month,day
852,4.390000000000002,2000,6,1
853,4.21,2000,6,2
854,4.17,2000,6,5
855,4.479999999999999,2000,6,6
856,4.230000000000001,2000,6,7
857,3.9600000000000004,2000,6,8
858,4.139999999999999,2000,6,9
859,4.219999999999998,2000,6,12
860,4.27,2000,6,13
861,4.159999999999998,2000,6,14
862,4.38,2000,6,15
863,4.45,2000,6,16
864,4.38,2000,6,19
865,4.0200000000000005,2000,6,20
866,4.139999999999999,2000,6,21
867,4.4399999999999995,2000,6,22
868,4.42,2000,6,23
869,4.369999999999998,2000,6,26
870,4.549999999999998,2000,6,27
871,4.4399999999999995,2000,6,28
872,4.25,2000,6,29
873,4.359999999999999,2000,6,30
874,4.359999999999999,2000,7,3
875,4.2399999999999975,2000,7,5
876,4.0200000000000005,2000,7,6
877,4.0,2000,7,7
878,4.190000000000001,2000,7,10
879,4.17,2000,7,11
880,4.289999999999999,2000,7,12
881,4.08,2000,7,13
882,4.17,2000,7,14
883,4.130000000000001,2000,7,17
884,3.989999999999999,2000,7,18
885,4.069999999999999,2000,7,19
886,3.8600000000000003,2000,7,20
887,3.879999999999998,2000,7,21
888,3.7400000000000007,2000,7,24
889,3.6300000000000012,2000,7,25
890,3.59,2000,7,26
891,3.75,2000,7,27
892,3.8900000000000006,2000,7,28
893,3.75,2000,7,31
894,3.7799999999999994,2000,8,1
895,4.05,2000,8,2
896,4.230000000000001,2000,8,3
897,4.25,2000,8,4
898,4.390000000000002,2000,8,7
899,4.460000000000002,2000,8,8
900,4.479999999999999,2000,8,9
901,4.430000000000001,2000,8,10
902,4.4399999999999995,2000,8,11
903,4.42,2000,8,14
904,4.2399999999999975,2000,8,15
905,4.2399999999999975,2000,8,16
906,4.349999999999999,2000,8,17
907,4.38,2000,8,18
908,4.599999999999998,2000,8,21
909,4.799999999999997,2000,8,22
910,4.669999999999999,2000,8,23
911,4.53,2000,8,24
912,4.549999999999998,2000,8,25
913,4.62,2000,8,28
914,4.599999999999998,2000,8,29
915,4.610000000000001,2000,8,30
916,4.76,2000,8,31
917,4.700000000000001,2000,9,1
918,4.8100000000000005,2000,9,5
919,4.89,2000,9,6
920,4.849999999999998,2000,9,7
921,4.739999999999999,2000,9,8
922,4.849999999999998,2000,9,11
923,4.96,2000,9,12
924,5.059999999999999,2000,9,13
925,5.1000000000000005,2000,9,14
926,5.279999999999998,2000,9,15
927,5.059999999999999,2000,9,18
928,5.220000000000002,2000,9,19
929,5.239999999999998,2000,9,20
930,5.1599999999999975,2000,9,21
931,5.1599999999999975,2000,9,22
932,5.12,2000,9,25
933,5.279999999999998,2000,9,26
934,5.340000000000002,2000,9,27
935,5.199999999999998,2000,9,28
936,5.1000000000000005,2000,9,29
937,5.239999999999998,2000,10,2
938,5.29,2000,10,3
939,5.220000000000002,2000,10,4
940,5.209999999999999,2000,10,5
941,5.040000000000002,2000,10,6
942,5.09,2000,10,9
943,5.1599999999999975,2000,10,10
944,5.1000000000000005,2000,10,11
945,5.540000000000001,2000,10,12
946,5.430000000000001,2000,10,13
947,5.340000000000002,2000,10,16
948,5.2700000000000005,2000,10,17
949,5.359999999999999,2000,10,18
950,5.040000000000002,2000,10,19
951,4.840000000000002,2000,10,20
952,4.8199999999999985,2000,10,23
953,4.840000000000002,2000,10,24
954,4.64,2000,10,25
955,4.610000000000001,2000,10,26
956,4.479999999999999,2000,10,27
957,4.559999999999999,2000,10,30
958,4.369999999999998,2000,10,31
959,4.3999999999999995,2000,11,1
960,4.5,2000,11,2
961,4.64,2000,11,3
962,4.599999999999998,2000,11,6
963,4.68,2000,11,7
964,4.919999999999999,2000,11,8
965,5.340000000000002,2000,11,9
966,5.239999999999998,2000,11,10
967,5.59,2000,11,13
968,5.81,2000,11,14
969,5.9499999999999975,2000,11,15
970,5.940000000000001,2000,11,16
971,5.620000000000001,2000,11,17
972,6.229999999999999,2000,11,20
973,6.350000000000001,2000,11,21
974,6.300000000000002,2000,11,22
975,6.239999999999999,2000,11,27
976,5.900000000000003,2000,11,28
977,5.93,2000,11,29
978,6.3100000000000005,2000,11,30
979,6.529999999999995,2000,12,1
980,7.410000000000001,2000,12,4
981,8.029999999999996,2000,12,5
982,8.75,2000,12,6
983,8.479999999999995,2000,12,7
984,8.129999999999999,2000,12,8
985,9.96,2000,12,11
986,8.579999999999998,2000,12,12
987,7.799999999999998,2000,12,13
988,7.480000000000001,2000,12,14
989,8.029999999999996,2000,12,15
990,9.28,2000,12,18
991,9.11,2000,12,19
992,9.950000000000003,2000,12,20
993,10.49,2000,12,21
994,10.479999999999997,2000,12,22
995,10.23,2000,12,26
996,9.580000000000002,2000,12,27
997,9.22,2000,12,28
998,10.479999999999997,2000,12,29
999,9.970000000000002,2001,1,2
1000,9.709999999999999,2001,1,3
1001,9.449999999999998,2001,1,4
1002,10.03,2001,1,5
1003,10.309999999999999,2001,1,8
1004,9.950000000000003,2001,1,9
1005,9.909999999999998,2001,1,10
1006,8.949999999999994,2001,1,11
1007,8.75,2001,1,12
1008,8.16,2001,1,16
1009,7.850000000000002,2001,1,17
1010,7.089999999999997,2001,1,18
1011,7.609999999999997,2001,1,19
1012,7.700000000000003,2001,1,22
1013,7.0200000000000005,2001,1,23
1014,6.809999999999996,2001,1,24
1015,6.809999999999996,2001,1,25
1016,7.0,2001,1,26
1017,6.760000000000002,2001,1,29
1018,5.959999999999998,2001,1,30
1019,5.830000000000001,2001,1,31
1020,5.819999999999999,2001,2,1
1021,6.760000000000002,2001,2,2
1022,6.1499999999999995,2001,2,5
1023,5.59,2001,2,6
1024,5.67,2001,2,7
1025,6.239999999999999,2001,2,8
1026,6.239999999999999,2001,2,9
1027,5.740000000000001,2001,2,12
1028,5.580000000000001,2001,2,13
1029,5.890000000000001,2001,2,14
1030,5.350000000000002,2001,2,15
1031,5.5699999999999985,2001,2,16
1032,5.170000000000002,2001,2,20
1033,5.199999999999998,2001,2,21
1034,5.109999999999999,2001,2,22
1035,5.050000000000002,2001,2,23
1036,5.0699999999999985,2001,2,26
1037,5.0699999999999985,2001,2,27
1038,5.25,2001,2,28
1039,5.25,2001,3,1
1040,5.059999999999999,2001,3,2
1041,5.319999999999997,2001,3,5
1042,5.2700000000000005,2001,3,6
1043,5.220000000000002,2001,3,7
1044,5.25,2001,3,8
1045,5.129999999999999,2001,3,9
1046,4.98,2001,3,12
1047,5.08,2001,3,13
1048,4.990000000000001,2001,3,14
1049,5.2700000000000005,2001,3,15
1050,5.2700000000000005,2001,3,16
1051,5.2700000000000005,2001,3,19
1052,5.2700000000000005,2001,3,20
1053,5.1599999999999975,2001,3,21
1054,5.1599999999999975,2001,3,22
1055,5.1599999999999975,2001,3,23
1056,5.230000000000002,2001,3,26
1057,5.4700000000000015,2001,3,27
1058,5.599999999999998,2001,3,28
1059,5.31,2001,3,29
1060,5.350000000000002,2001,3,30
1061,5.25,2001,4,2
1062,5.25,2001,4,3
1063,5.239999999999998,2001,4,4
1064,5.2700000000000005,2001,4,5
1065,5.33,2001,4,6
1066,5.45,2001,4,9
1067,5.549999999999999,2001,4,10
1068,5.45,2001,4,11
1069,5.319999999999997,2001,4,12
1070,5.4799999999999995,2001,4,16
1071,5.359999999999999,2001,4,17
1072,5.1499999999999995,2001,4,18
1073,5.059999999999999,2001,4,19
1074,5.0,2001,4,20
1075,5.09,2001,4,23
1076,5.129999999999999,2001,4,24
1077,4.98,2001,4,25
1078,4.919999999999999,2001,4,26
1079,4.83,2001,4,27
1080,4.7299999999999995,2001,4,30
1081,4.549999999999998,2001,5,1
1082,4.54,2001,5,2
1083,4.460000000000002,2001,5,3
1084,4.5,2001,5,4
1085,4.33,2001,5,7
1086,4.219999999999998,2001,5,8
1087,4.15,2001,5,9
1088,4.17,2001,5,10
1089,4.25,2001,5,11
1090,4.280000000000002,2001,5,14
1091,4.460000000000002,2001,5,15
1092,4.460000000000002,2001,5,16
1093,4.2,2001,5,17
1094,4.15,2001,5,18
1095,4.139999999999999,2001,5,21
1096,4.040000000000001,2001,5,22
1097,4.109999999999999,2001,5,23
1098,4.119999999999999,2001,5,24
1099,3.829999999999999,2001,5,25
1100,3.8600000000000003,2001,5,29
1101,3.6600000000000006,2001,5,30
1102,3.7300000000000004,2001,5,31
1103,3.700000000000001,2001,6,1
1104,3.9800000000000013,2001,6,4
1105,3.9299999999999993,2001,6,5
1106,3.76,2001,6,6
1107,3.6799999999999984,2001,6,7
1108,3.6199999999999988,2001,6,8
1109,3.909999999999999,2001,6,11
1110,4.05,2001,6,12
1111,4.130000000000001,2001,6,13
1112,3.919999999999998,2001,6,14
1113,3.8600000000000003,2001,6,15
1114,3.909999999999999,2001,6,18
1115,3.9600000000000004,2001,6,19
1116,3.829999999999999,2001,6,20
1117,3.6899999999999995,2001,6,21
1118,3.6799999999999984,2001,6,22
1119,3.560000000000001,2001,6,25
1120,3.46,2001,6,26
1121,3.39,2001,6,27
1122,3.2,2001,6,28
1123,2.9099999999999997,2001,6,29
1124,2.9199999999999995,2001,7,2
1125,3.0,2001,7,3
1126,3.09,2001,7,5
1127,2.9899999999999998,2001,7,6
1128,3.0999999999999996,2001,7,9
1129,3.2,2001,7,10
1130,3.21,2001,7,11
1131,3.2899999999999996,2001,7,12
1132,3.150000000000001,2001,7,13
1133,3.0800000000000005,2001,7,16
1134,3.14,2001,7,17
1135,3.150000000000001,2001,7,18
1136,3.01,2001,7,19
1137,2.9700000000000006,2001,7,20
1138,3.0200000000000014,2001,7,23
1139,3.0,2001,7,24
1140,3.0600000000000014,2001,7,25
1141,3.26,2001,7,26
1142,3.0600000000000014,2001,7,27
1143,3.2800000000000007,2001,7,30
1144,3.3100000000000005,2001,7,31
1145,3.2699999999999996,2001,8,1
1146,3.150000000000001,2001,8,2
1147,3.0600000000000014,2001,8,3
1148,3.0700000000000003,2001,8,6
1149,3.1599999999999997,2001,8,7
1150,3.1100000000000003,2001,8,8
1151,3.0999999999999996,2001,8,9
1152,2.9899999999999998,2001,8,10
1153,3.0,2001,8,13
1154,3.0500000000000003,2001,8,14
1155,3.150000000000001,2001,8,15
1156,3.46,2001,8,16
1157,3.2399999999999993,2001,8,17
1158,3.1700000000000004,2001,8,20
1159,3.180000000000001,2001,8,21
1160,3.2,2001,8,22
1161,2.8700000000000006,2001,8,23
1162,2.7700000000000005,2001,8,24
1163,2.610000000000001,2001,8,27
1164,2.57,2001,8,28
1165,2.4599999999999995,2001,8,29
1166,2.4699999999999998,2001,8,30
1167,2.1499999999999986,2001,8,31
1168,2.230000000000001,2001,9,4
1169,2.34,2001,9,5
1170,2.4299999999999984,2001,9,6
1171,2.3600000000000017,2001,9,7
1172,2.3799999999999994,2001,9,10
1173,2.3799999999999994,2001,9,11
1174,2.4400000000000004,2001,9,12
1175,2.39,2001,9,13
1176,2.4099999999999993,2001,9,14
1177,2.3600000000000017,2001,9,17
1178,2.1799999999999997,2001,9,18
1179,2.13,2001,9,19
1180,2.0599999999999996,2001,9,20
1181,2.04,2001,9,21
1182,1.990000000000001,2001,9,24
1183,1.939999999999999,2001,9,25
1184,1.88,2001,9,26
1185,1.8999999999999997,2001,9,27
1186,1.7999999999999998,2001,9,28
1187,1.739999999999999,2001,10,1
1188,1.8300000000000003,2001,10,2
1189,1.97,2001,10,3
1190,2.13,2001,10,4
1191,2.109999999999999,2001,10,5
1192,2.0200000000000005,2001,10,8
1193,2.109999999999999,2001,10,9
1194,2.2199999999999998,2001,10,10
1195,2.4099999999999993,2001,10,11
1196,2.2799999999999994,2001,10,12
1197,2.2600000000000002,2001,10,15
1198,2.51,2001,10,16
1199,2.610000000000001,2001,10,17
1200,2.39,2001,10,18
1201,2.31,2001,10,19
1202,2.610000000000001,2001,10,22
1203,2.8200000000000016,2001,10,23
1204,2.670000000000001,2001,10,24
1205,3.150000000000001,2001,10,25
1206,3.0600000000000014,2001,10,26
1207,3.21,2001,10,29
1208,3.1100000000000003,2001,10,30
1209,3.0700000000000003,2001,10,31
1210,2.9899999999999998,2001,11,1
1211,2.93,2001,11,2
1212,2.8700000000000006,2001,11,5
1213,2.7199999999999993,2001,11,6
1214,2.7300000000000013,2001,11,7
1215,2.6799999999999997,2001,11,8
1216,2.610000000000001,2001,11,9
1217,2.4499999999999993,2001,11,12
1218,2.3799999999999994,2001,11,13
1219,2.2899999999999996,2001,11,14
1220,1.990000000000001,2001,11,15
1221,1.6900000000000004,2001,11,16
1222,2.079999999999999,2001,11,19
1223,2.5500000000000003,2001,11,20
1224,1.9099999999999997,2001,11,21
1225,1.789999999999999,2001,11,26
1226,1.8700000000000003,2001,11,27
1227,2.299999999999999,2001,11,28
1228,2.19,2001,11,29
1229,1.8300000000000003,2001,11,30
1230,2.1,2001,12,3
1231,2.0,2001,12,4
1232,1.8899999999999997,2001,12,5
1233,1.8099999999999994,2001,12,6
1234,2.109999999999999,2001,12,7
1235,2.2799999999999994,2001,12,10
1236,2.5799999999999987,2001,12,11
1237,2.57,2001,12,12
1238,2.3999999999999986,2001,12,13
1239,2.3999999999999986,2001,12,14
1240,2.3999999999999986,2001,12,17
1241,2.3999999999999986,2001,12,18
1242,2.3999999999999986,2001,12,19
1243,2.3999999999999986,2001,12,20
1244,2.3999999999999986,2001,12,21
1245,2.3999999999999986,2001,12,26
1246,2.3999999999999986,2001,12,27
1247,2.3999999999999986,2001,12,28
1248,2.3999999999999986,2001,12,31
1249,2.5500000000000003,2002,1,2
1250,2.5799999999999987,2002,1,3
1251,2.5799999999999987,2002,1,4
1252,2.5799999999999987,2002,1,7
1253,2.39,2002,1,8
1254,2.31,2002,1,9
1255,2.32,2002,1,10
1256,2.32,2002,1,11
1257,2.32,2002,1,14
1258,2.32,2002,1,15
1259,2.3799999999999994,2002,1,16
1260,2.3999999999999986,2002,1,17
1261,2.2799999999999994,2002,1,18
1262,2.2799999999999994,2002,1,22
1263,2.2799999999999994,2002,1,23
1264,2.13,2002,1,24
1265,2.0300000000000002,2002,1,25
1266,2.0300000000000002,2002,1,28
1267,2.0300000000000002,2002,1,29
1268,2.2799999999999994,2002,1,30
1269,2.2799999999999994,2002,1,31
1270,2.2799999999999994,2002,2,1
1271,2.2799999999999994,2002,2,4
1272,2.2799999999999994,2002,2,5
1273,2.140000000000001,2002,2,6
1274,2.1699999999999995,2002,2,7
1275,2.21,2002,2,8
1276,2.2199999999999998,2002,2,11
1277,2.39,2002,2,12
1278,2.3699999999999997,2002,2,13
1279,2.2600000000000002,2002,2,14
1280,2.1799999999999997,2002,2,15
1281,2.32,2002,2,19
1282,2.4099999999999993,2002,2,20
1283,2.3999999999999986,2002,2,21
1284,2.3999999999999986,2002,2,22
1285,2.3999999999999986,2002,2,25
1286,2.4599999999999995,2002,2,26
1287,2.49,2002,2,27
1288,2.49,2002,2,28
1289,2.51,2002,3,1
1290,2.659999999999999,2002,3,4
1291,2.6300000000000003,2002,3,5
1292,2.520000000000001,2002,3,6
1293,2.7300000000000013,2002,3,7
1294,2.8200000000000016,2002,3,8
1295,2.9,2002,3,11
1296,2.9400000000000013,2002,3,12
1297,2.9700000000000006,2002,3,13
1298,2.7800000000000002,2002,3,14
1299,2.9899999999999998,2002,3,15
1300,3.150000000000001,2002,3,18
1301,3.3299999999999983,2002,3,19
1302,3.2899999999999996,2002,3,20
1303,3.2,2002,3,21
1304,3.57,2002,3,22
1305,3.46,2002,3,25
1306,3.59,2002,3,26
1307,3.3499999999999996,2002,3,27
1308,3.180000000000001,2002,3,28
1309,3.43,2002,4,1
1310,3.7199999999999984,2002,4,2
1311,3.6799999999999984,2002,4,3
1312,3.560000000000001,2002,4,4
1313,3.3100000000000005,2002,4,5
1314,3.3600000000000003,2002,4,8
1315,3.25,2002,4,9
1316,3.25,2002,4,10
1317,3.14,2002,4,11
1318,3.0700000000000003,2002,4,12
1319,3.2699999999999996,2002,4,15
1320,3.4399999999999977,2002,4,16
1321,3.399999999999999,2002,4,17
1322,3.5,2002,4,18
1323,3.399999999999999,2002,4,19
1324,3.579999999999998,2002,4,22
1325,3.6300000000000012,2002,4,23
1326,3.5300000000000002,2002,4,24
1327,3.46,2002,4,25
1328,3.3200000000000003,2002,4,26
1329,3.4399999999999977,2002,4,29
1330,3.6499999999999995,2002,4,30
1331,3.7900000000000005,2002,5,1
1332,3.6499999999999995,2002,5,2
1333,3.7100000000000017,2002,5,3
1334,3.61,2002,5,6
1335,3.5,2002,5,7
1336,3.7400000000000007,2002,5,8
1337,3.7199999999999984,2002,5,9
1338,3.700000000000001,2002,5,10
1339,3.6199999999999988,2002,5,13
1340,3.75,2002,5,14
1341,3.6,2002,5,15
1342,3.449999999999999,2002,5,16
1343,3.41,2002,5,17
1344,3.4399999999999977,2002,5,20
1345,3.3299999999999983,2002,5,21
1346,3.39,2002,5,22
1347,3.380000000000001,2002,5,23
1348,3.21,2002,5,24
1349,3.180000000000001,2002,5,28
1350,3.2999999999999985,2002,5,29
1351,3.3299999999999983,2002,5,30
1352,3.150000000000001,2002,5,31
1353,3.180000000000001,2002,6,3
1354,3.3100000000000005,2002,6,4
1355,3.2899999999999996,2002,6,5
1356,3.2899999999999996,2002,6,6
1357,3.1100000000000003,2002,6,7
1358,3.14,2002,6,10
1359,3.1100000000000003,2002,6,11
1360,3.150000000000001,2002,6,12
1361,3.0399999999999996,2002,6,13
1362,3.1299999999999986,2002,6,14
1363,3.3399999999999994,2002,6,17
1364,3.23,2002,6,18
1365,3.2399999999999993,2002,6,19
1366,3.3299999999999983,2002,6,20
1367,3.180000000000001,2002,6,21
1368,3.3299999999999983,2002,6,24
1369,3.489999999999999,2002,6,25
1370,3.919999999999998,2002,6,26
1371,3.2199999999999993,2002,6,27
1372,3.2,2002,6,28
1373,3.2800000000000007,2002,7,1
1374,3.1700000000000004,2002,7,2
1375,3.0800000000000005,2002,7,3
1376,3.0600000000000014,2002,7,8
1377,2.9700000000000006,2002,7,9
1378,3.0399999999999996,2002,7,10
1379,2.849999999999999,2002,7,11
1380,2.8700000000000006,2002,7,12
1381,2.829999999999999,2002,7,15
1382,2.8899999999999997,2002,7,16
1383,2.9700000000000006,2002,7,17
1384,2.849999999999999,2002,7,18
1385,2.9500000000000015,2002,7,19
1386,3.01,2002,7,22
1387,2.9500000000000015,2002,7,23
1388,2.9099999999999997,2002,7,24
1389,3.0500000000000003,2002,7,25
1390,2.9400000000000013,2002,7,26
1391,3.0700000000000003,2002,7,29
1392,2.9700000000000006,2002,7,30
1393,3.0200000000000014,2002,7,31
1394,3.0700000000000003,2002,8,1
1395,2.9,2002,8,2
1396,2.8100000000000005,2002,8,5
1397,2.7999999999999994,2002,8,6
1398,2.7300000000000013,2002,8,7
1399,2.75,2002,8,8
1400,2.829999999999999,2002,8,9
1401,2.9099999999999997,2002,8,12
1402,3.01,2002,8,13
1403,3.03,2002,8,14
1404,2.9199999999999995,2002,8,15
1405,3.0999999999999996,2002,8,16
1406,3.0999999999999996,2002,8,19
1407,3.25,2002,8,20
1408,3.2199999999999993,2002,8,21
1409,3.3600000000000003,2002,8,22
1410,3.479999999999998,2002,8,23
1411,3.5100000000000002,2002,8,26
1412,3.469999999999998,2002,8,27
1413,3.3100000000000005,2002,8,28
1414,3.25,2002,8,29
1415,3.1199999999999997,2002,8,30
1416,3.0999999999999996,2002,9,3
1417,3.1299999999999986,2002,9,4
1418,3.2,2002,9,5
1419,3.39,2002,9,6
1420,3.2399999999999993,2002,9,9
1421,3.3499999999999996,2002,9,10
1422,3.3299999999999983,2002,9,11
1423,3.2199999999999993,2002,9,12
1424,3.3699999999999997,2002,9,13
1425,3.449999999999999,2002,9,16
1426,3.46,2002,9,17
1427,3.7999999999999994,2002,9,18
1428,3.899999999999999,2002,9,19
1429,3.9499999999999993,2002,9,20
1430,3.8699999999999983,2002,9,23
1431,4.0,2002,9,24
1432,3.76,2002,9,25
1433,3.61,2002,9,26
1434,3.76,2002,9,27
1435,4.089999999999999,2002,9,30
1436,4.409999999999998,2002,10,1
1437,4.27,2002,10,2
1438,4.230000000000001,2002,10,3
1439,3.8600000000000003,2002,10,4
1440,3.770000000000001,2002,10,7
1441,3.8600000000000003,2002,10,8
1442,3.909999999999999,2002,10,9
1443,3.9299999999999993,2002,10,10
1444,3.7999999999999994,2002,10,11
1445,4.190000000000001,2002,10,14
1446,4.190000000000001,2002,10,15
1447,4.100000000000001,2002,10,16
1448,4.100000000000001,2002,10,17
1449,4.109999999999999,2002,10,18
1450,4.230000000000001,2002,10,21
1451,4.2,2002,10,22
1452,4.2399999999999975,2002,10,23
1453,4.299999999999997,2002,10,24
1454,4.119999999999999,2002,10,25
1455,4.159999999999998,2002,10,28
1456,4.2,2002,10,29
1457,4.339999999999999,2002,10,30
1458,4.390000000000002,2002,10,31
1459,4.069999999999999,2002,11,1
1460,3.94,2002,11,4
1461,3.899999999999999,2002,11,5
1462,3.919999999999998,2002,11,6
1463,3.899999999999999,2002,11,7
1464,3.76,2002,11,8
1465,3.829999999999999,2002,11,11
1466,3.829999999999999,2002,11,12
1467,3.829999999999999,2002,11,13
1468,3.899999999999999,2002,11,14
1469,3.919999999999998,2002,11,15
1470,4.179999999999999,2002,11,18
1471,4.25,2002,11,19
1472,4.27,2002,11,20
1473,4.2399999999999975,2002,11,21
1474,4.32,2002,11,22
1475,4.339999999999999,2002,11,25
1476,4.230000000000001,2002,11,26
1477,4.190000000000001,2002,11,27
1478,4.230000000000001,2002,12,2
1479,4.349999999999999,2002,12,3
1480,4.2399999999999975,2002,12,4
1481,4.349999999999999,2002,12,5
1482,4.390000000000002,2002,12,6
1483,4.32,2002,12,9
1484,4.3999999999999995,2002,12,10
1485,4.630000000000002,2002,12,11
1486,4.8100000000000005,2002,12,12
1487,5.050000000000002,2002,12,13
1488,5.31,2002,12,16
1489,5.129999999999999,2002,12,17
1490,4.98,2002,12,18
1491,5.14,2002,12,19
1492,5.050000000000002,2002,12,20
1493,5.03,2002,12,23
1494,5.03,2002,12,24
1495,4.98,2002,12,26
1496,4.8100000000000005,2002,12,27
1497,4.739999999999999,2002,12,30
1498,4.590000000000001,2002,12,31
1499,4.929999999999999,2003,1,2
1500,5.129999999999999,2003,1,3
1501,4.9399999999999995,2003,1,6
1502,4.89,2003,1,7
1503,5.0699999999999985,2003,1,8
1504,5.050000000000002,2003,1,9
1505,5.189999999999999,2003,1,10
1506,5.230000000000002,2003,1,13
1507,5.25,2003,1,14
1508,5.209999999999999,2003,1,15
1509,5.5,2003,1,16
1510,5.659999999999998,2003,1,17
1511,5.4700000000000015,2003,1,21
1512,5.7200000000000015,2003,1,22
1513,6.549999999999997,2003,1,23
1514,5.91,2003,1,24
1515,5.91,2003,1,27
1516,5.519999999999999,2003,1,28
1517,5.609999999999998,2003,1,29
1518,5.759999999999999,2003,1,30
1519,5.580000000000001,2003,1,31
1520,5.710000000000001,2003,2,3
1521,6.259999999999997,2003,2,4
1522,6.220000000000001,2003,2,5
1523,6.079999999999999,2003,2,6
1524,6.300000000000002,2003,2,7
1525,6.350000000000001,2003,2,10
1526,6.1899999999999995,2003,2,11
1527,6.1899999999999995,2003,2,12
1528,5.81,2003,2,13
1529,5.880000000000003,2003,2,14
1530,6.089999999999999,2003,2,18
1531,6.1000000000000005,2003,2,19
1532,6.379999999999999,2003,2,20
1533,6.729999999999999,2003,2,21
1534,11.980000000000002,2003,2,24
1535,18.48,2003,2,25
1536,10.470000000000002,2003,2,26
1537,8.42,2003,2,27
1538,10.809999999999995,2003,2,28
1539,8.51,2003,3,3
1540,7.710000000000001,2003,3,4
1541,7.799999999999998,2003,3,5
1542,7.570000000000003,2003,3,6
1543,7.4200000000000035,2003,3,7
1544,6.78,2003,3,10
1545,6.25,2003,3,11
1546,5.8,2003,3,12
1547,5.710000000000001,2003,3,13
1548,5.170000000000002,2003,3,14
1549,5.319999999999997,2003,3,17
1550,5.129999999999999,2003,3,18
1551,5.199999999999998,2003,3,19
1552,5.199999999999998,2003,3,20
1553,5.050000000000002,2003,3,21
1554,5.0699999999999985,2003,3,24
1555,5.0699999999999985,2003,3,25
1556,4.899999999999999,2003,3,26
1557,4.87,2003,3,27
1558,5.059999999999999,2003,3,28
1559,5.009999999999998,2003,3,31
1560,4.899999999999999,2003,4,1
1561,4.89,2003,4,2
1562,4.910000000000001,2003,4,3
1563,4.859999999999997,2003,4,4
1564,4.98,2003,4,7
1565,5.209999999999999,2003,4,8
1566,5.109999999999999,2003,4,9
1567,5.179999999999999,2003,4,10
1568,5.279999999999998,2003,4,11
1569,5.29,2003,4,14
1570,5.529999999999998,2003,4,15
1571,5.620000000000001,2003,4,16
1572,5.540000000000001,2003,4,17
1573,5.549999999999999,2003,4,21
1574,5.580000000000001,2003,4,22
1575,5.580000000000001,2003,4,23
1576,5.460000000000003,2003,4,24
1577,5.3900000000000015,2003,4,25
1578,5.299999999999997,2003,4,28
1579,5.12,2003,4,29
1580,5.25,2003,4,30
1581,5.319999999999997,2003,5,1
1582,5.239999999999998,2003,5,2
1583,5.359999999999999,2003,5,5
1584,5.640000000000003,2003,5,6
1585,5.489999999999999,2003,5,7
1586,5.65,2003,5,8
1587,5.7299999999999995,2003,5,9
1588,5.91,2003,5,12
1589,5.9799999999999995,2003,5,13
1590,6.169999999999997,2003,5,14
1591,6.239999999999999,2003,5,15
1592,5.959999999999998,2003,5,16
1593,6.079999999999999,2003,5,19
1594,5.93,2003,5,20
1595,6.079999999999999,2003,5,21
1596,6.089999999999999,2003,5,22
1597,5.92,2003,5,23
1598,5.839999999999998,2003,5,27
1599,5.710000000000001,2003,5,28
1600,5.759999999999999,2003,5,29
1601,5.990000000000001,2003,5,30
1602,6.220000000000001,2003,6,2
1603,6.25,2003,6,3
1604,6.4,2003,6,4
1605,6.169999999999997,2003,6,5
1606,6.25,2003,6,6
1607,6.25,2003,6,9
1608,6.079999999999999,2003,6,10
1609,6.06,2003,6,11
1610,5.86,2003,6,12
1611,5.439999999999999,2003,6,13
1612,5.45,2003,6,16
1613,5.659999999999998,2003,6,17
1614,5.529999999999998,2003,6,18
1615,5.529999999999998,2003,6,19
1616,5.68,2003,6,20
1617,5.890000000000001,2003,6,23
1618,5.839999999999998,2003,6,24
1619,5.640000000000003,2003,6,25
1620,5.489999999999999,2003,6,26
1621,5.189999999999999,2003,6,27
1622,5.31,2003,6,30
1623,5.220000000000002,2003,7,1
1624,5.050000000000002,2003,7,2
1625,4.96,2003,7,3
1626,5.199999999999998,2003,7,7
1627,5.400000000000001,2003,7,8
1628,5.5600000000000005,2003,7,9
1629,5.400000000000001,2003,7,10
1630,5.220000000000002,2003,7,11
1631,5.1499999999999995,2003,7,14
1632,5.170000000000002,2003,7,15
1633,5.0,2003,7,16
1634,4.96,2003,7,17
1635,5.009999999999998,2003,7,18
1636,5.109999999999999,2003,7,21
1637,5.040000000000002,2003,7,22
1638,4.880000000000001,2003,7,23
1639,4.859999999999997,2003,7,24
1640,4.68,2003,7,25
1641,4.68,2003,7,28
1642,4.720000000000003,2003,7,29
1643,4.68,2003,7,30
1644,4.630000000000002,2003,7,31
1645,4.71,2003,8,1
1646,4.8100000000000005,2003,8,4
1647,4.71,2003,8,5
1648,4.739999999999999,2003,8,6
1649,4.849999999999998,2003,8,7
1650,5.0200000000000005,2003,8,8
1651,5.08,2003,8,11
1652,5.059999999999999,2003,8,12
1653,5.170000000000002,2003,8,13
1654,5.1000000000000005,2003,8,14
1655,4.83,2003,8,15
1656,4.9399999999999995,2003,8,18
1657,4.990000000000001,2003,8,19
1658,5.03,2003,8,20
1659,5.14,2003,8,21
1660,5.239999999999998,2003,8,22
1661,5.26,2003,8,25
1662,5.09,2003,8,26
1663,5.109999999999999,2003,8,27
1664,4.9399999999999995,2003,8,28
1665,4.859999999999997,2003,8,29
1666,4.62,2003,9,2
1667,4.68,2003,9,3
1668,4.700000000000001,2003,9,4
